Date,Division,Subclass,Price,Weight,Weight_Price_Subclass,Weight_Price_Division,CPI Division,Daily Change (%)
2025-01-02,RECREATION AND CULTURE,"Cinemas, theatres, concerts",8.0,0.0029,0.0232,1.662999503482972,101.725,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning and maintenance products,5.841764705882353,0.0127,0.0741904117647058,4.724550411764706,101.7304,-0.0181
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning equipment,54.65,0.0002,0.01093,4.724550411764706,101.7304,-0.0181
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Clocks and watches,92.31666666666666,0.0005,0.0461583333333333,0.614957630952381,99.9777,0.0204
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Clothes washing machines, clothes drying machines and dish washing machines",489.5,0.002,0.979,4.724550411764706,101.7304,-0.0181
2025-01-02,CLOTHING AND FOOTWEAR,Clothing accessories,32.8,0.0004,0.01312,2.308963333333333,92.57,0.0
2025-01-02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Coal,6.470000000000001,0.0015,0.009705,0.2654628112725494,99.8142,0.0007
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Cocoa and powdered chocolate,2.51,0.0003,0.0007529999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Coffee,6.055384615384615,0.0044,0.0266436923076923,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Coffee machines, tea makers and similar appliances",22.4625,0.0002,0.0044925,4.724550411764706,101.7304,-0.0181
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Confectionery products,2.007,0.0025,0.0050175,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cookers,96.7375,0.0012,0.1160849999999999,4.724550411764706,101.7304,-0.0181
2025-01-02,HEALTH,Corrective eye-glasses and contact lenses,89.24,0.001,0.08924,0.3487972222222222,100.2887,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Crisps,2.2,0.0018,0.00396,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Cutlery, flatware and silverware",11.74,0.0004,0.004696,4.724550411764706,101.7304,-0.0181
2025-01-02,TRANSPORT,Diesel,1.4675833333333332,0.0143,0.0209864416666666,719.3315494708688,100.2201,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Dried fruit and nuts,3.001,0.0038,0.0114038,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried vegetables, other preserved or processed vegetables",1.082,0.0036,0.0038952,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, salted or smoked meat",4.465999999999999,0.006,0.0267959999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, smoked or salted fish and seafood",3.82,0.0006,0.0022919999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Edible ices and ice cream,3.6019999999999994,0.0022,0.0079244,0.8543126642413142,103.9266,0.1421
2025-01-02,RECREATION AND CULTURE,Educational text books,15.584210526315788,0.0017,0.0264931578947368,1.662999503482972,101.725,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Eggs,4.0200000000000005,0.0023,0.009246,0.8543126642413142,103.9266,0.1421
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Electric appliances for personal care,39.9875,0.0002,0.0079975,0.614957630952381,99.9777,0.0204
2025-01-02,RECREATION AND CULTURE,Equipment for sport,11.883333333333333,0.0018,0.02139,1.662999503482972,101.725,0.0
2025-01-02,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound",16.36,0.0002,0.003272,1.662999503482972,101.725,0.0
2025-01-02,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound and vision",52.66666666666666,0.0032,0.1685333333333333,1.662999503482972,101.725,0.0
2025-01-02,RESTAURANTS AND HOTELS,Fast food and take away food services,12.894444444444444,0.0174,0.2243633333333333,1.082372777777778,100.7269,0.0
2025-01-02,RECREATION AND CULTURE,Fiction books,18.75,0.0014,0.02625,1.662999503482972,101.725,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Flours and other cereals,1.5216666666666665,0.002,0.0030433333333333,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Food processing appliances,105.4875,0.0003,0.0316462499999999,4.724550411764706,101.7304,-0.0181
2025-01-02,CLOTHING AND FOOTWEAR,Footwear for infants and children,40.655,0.003,0.121965,2.308963333333333,92.57,0.0
2025-01-02,CLOTHING AND FOOTWEAR,Footwear for men,66.898,0.0065,0.434837,2.308963333333333,92.57,0.0
2025-01-02,CLOTHING AND FOOTWEAR,Footwear for women,43.59,0.0072,0.3138479999999999,2.308963333333333,92.57,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled fish,16.0675,0.0028,0.0449889999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled fruit,3.146,0.0139,0.0437293999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled vegetables other than potatoes and other tubers,3.0,0.0138,0.0414,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen fish,7.77,0.0015,0.011655,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen seafood,7.834,0.0011,0.0086174,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen vegetables other than potatoes and other tubers,3.07,0.0009,0.002763,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Fruit and vegetable juices,2.19625,0.0033,0.007247625,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Furnishing fabrics and curtains,55.25,0.0012,0.0663,4.724550411764706,101.7304,-0.0181
2025-01-02,RECREATION AND CULTURE,Games and hobbies,7.983333333333333,0.0007,0.0055883333333333,1.662999503482972,101.725,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Garden furniture,17.494999999999997,0.0008,0.0139959999999999,4.724550411764706,101.7304,-0.0181
2025-01-02,RECREATION AND CULTURE,Garden products,7.756666666666667,0.0009,0.006981,1.662999503482972,101.725,0.0
2025-01-02,CLOTHING AND FOOTWEAR,Garments for infants (0 to 2 years) and children (3 to 13 years),34.016666666666666,0.0116,0.3945933333333333,2.308963333333333,92.57,0.0
2025-01-02,CLOTHING AND FOOTWEAR,Garments for men,26.495,0.0185,0.4901574999999999,2.308963333333333,92.57,0.0
2025-01-02,CLOTHING AND FOOTWEAR,Garments for women,23.09583333333333,0.0234,0.5404424999999999,2.308963333333333,92.57,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Glassware, crystal-ware, ceramic ware and chinaware",1.1233333333333333,0.0016,0.0017973333333333,4.724550411764706,101.7304,-0.0181
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for men and children,24.5,0.0033,0.08085,0.614957630952381,99.9777,0.0204
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for women,27.5,0.0083,0.22825,0.614957630952381,99.9777,0.0204
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Heaters, air conditioners",363.0,0.0025,0.9075,4.724550411764706,101.7304,-0.0181
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Household furniture,123.49,0.0088,1.086712,4.724550411764706,101.7304,-0.0181
2025-01-02,COMMUNICATION,Internet access provision services,27.6175,0.0031,0.08561425,0.3260354083333333,102.2486,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Irons,23.95,0.0003,0.0071849999999999,4.724550411764706,101.7304,-0.0181
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Jams, marmalades and honey",3.82125,0.0015,0.005731875,0.8543126642413142,103.9266,0.1421
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Jewellery,30.25,0.0013,0.039325,0.614957630952381,99.9777,0.0204
2025-01-02,ALCOHOLIC BEVERAGES AND TOBACCO,Lager beer,6.943333333333334,0.0026,0.0180526666666666,0.4729793809523809,99.8563,0.0362
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Lamb and goat,13.7,0.0039,0.05343,0.8543126642413142,103.9266,0.1421
2025-01-02,COMMUNICATION,Letter handling services,1.05,0.0006,0.0006299999999999,0.3260354083333333,102.2486,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Lighting equipment,12.49,0.0007,0.008743,4.724550411764706,101.7304,-0.0181
2025-01-02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Liquid fuels,1.0713252747252746,0.0071,0.0076064094505494,0.2654628112725494,99.8142,0.0007
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Low fat milk,2.375,0.0086,0.020425,0.8543126642413142,103.9266,0.1421
2025-01-02,TRANSPORT,Lubricants,11.225,0.0004,0.00449,719.3315494708688,100.2201,0.0
2025-01-02,TRANSPORT,Maintenance and repair of personal transport equipment,9.035,0.0184,0.166244,719.3315494708688,100.2201,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Margarine and other vegetable fats,2.9,0.0012,0.0034799999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Mineral or spring waters,2.722,0.0029,0.0078938,0.8543126642413142,103.9266,0.1421
2025-01-02,RECREATION AND CULTURE,Miscellaneous printed matter,13.45,0.0005,0.006725,1.662999503482972,101.725,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Miscellaneous small tool accessories,61.900000000000006,0.0013,0.08047,4.724550411764706,101.7304,-0.0181
2025-01-02,COMMUNICATION,Mobile telephone equipment,44.15,0.0023,0.101545,0.3260354083333333,102.2486,0.0
2025-01-02,TRANSPORT,Motor cycles,6195.0,0.0011,6.814500000000001,719.3315494708688,100.2201,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Motorized major tools and equipment,71.73,0.0017,0.121941,4.724550411764706,101.7304,-0.0181
2025-01-02,RECREATION AND CULTURE,Musical instruments,342.5,0.0003,0.10275,1.662999503482972,101.725,0.0
2025-01-02,TRANSPORT,New motor cars,28742.85714285714,0.0188,540.3657142857143,719.3315494708688,100.2201,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Non-electric kitchen utensils and articles,17.1,0.0023,0.03933,4.724550411764706,101.7304,-0.0181
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Non-electrical appliances,2.9225000000000003,0.0009,0.00263025,0.614957630952381,99.9777,0.0204
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Non-motorized small tools,7.014,0.0005,0.003507,4.724550411764706,101.7304,-0.0181
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Olive oil,12.9375,0.0013,0.01681875,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other bakery products,3.0940000000000003,0.0146,0.0451724,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other cereal products,3.3125,0.0,0.0,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other edible oils,7.45,0.0015,0.011175,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other food products n.e.c.,1.9728571428571429,0.0009,0.0017755714285714,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Other furniture and furnishings,44.90833333333333,0.0012,0.0538899999999999,4.724550411764706,101.7304,-0.0181
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other meat preparations,3.458333333333333,0.0019,0.0065708333333333,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other meats,6.9625,0.0011,0.00765875,0.8543126642413142,103.9266,0.1421
2025-01-02,HEALTH,Other medical products n.e.c.,44.574,0.0005,0.0222869999999999,0.3487972222222222,100.2887,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other milk products,1.765,0.002,0.0035299999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,RECREATION AND CULTURE,Other non-fiction books,10.716666666666669,0.0004,0.0042866666666666,1.662999503482972,101.725,0.0
2025-01-02,COMMUNICATION,Other postal services,12.516666666666666,0.0005,0.0062583333333333,0.3260354083333333,102.2486,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Other preserved or processed fish and seafood-based preparations,5.505,0.0023,0.0126615,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Other small electric household appliances,44.475,0.0,0.0,4.724550411764706,101.7304,-0.0181
2025-01-02,RECREATION AND CULTURE,Other stationery and drawing materials,1.2705882352941178,0.0008,0.0010164705882352,1.662999503482972,101.725,0.0
2025-01-02,HEALTH,Other therapeutic appliances and equipment,111.40333333333332,0.0003,0.0334209999999999,0.3487972222222222,100.2887,0.0
2025-01-02,ALCOHOLIC BEVERAGES AND TOBACCO,Other tobacco products,31.9,0.0076,0.24244,0.4729793809523809,99.8563,0.0362
2025-01-02,RECREATION AND CULTURE,Paper products,6.166666666666667,0.0008,0.0049333333333333,1.662999503482972,101.725,0.0
2025-01-02,TRANSPORT,Passenger transport by bus and coach,4.666666666666667,0.0008,0.0037333333333333,719.3315494708688,100.2201,0.0
2025-01-02,TRANSPORT,Passenger transport by taxi and hired car with driver,2.34,0.0007,0.001638,719.3315494708688,100.2201,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Pasta products and couscous,1.51625,0.0024,0.003639,0.8543126642413142,103.9266,0.1421
2025-01-02,RECREATION AND CULTURE,Personal computers,425.6666666666667,0.0028,1.1918666666666666,1.662999503482972,101.725,0.0
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Personal grooming treatments,3.33375,0.0052,0.0173354999999999,0.614957630952381,99.9777,0.0204
2025-01-02,TRANSPORT,Petrol,1.4329227373068434,0.0607,0.0869784101545253,719.3315494708688,100.2201,0.0
2025-01-02,HEALTH,Pharmaceutical products,9.565555555555555,0.0202,0.1932242222222222,0.3487972222222222,100.2887,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Pizza and quiche,3.643333333333333,0.0011,0.0040076666666666,0.8543126642413142,103.9266,0.1421
2025-01-02,RECREATION AND CULTURE,Plants and flowers,9.656666666666666,0.0024,0.023176,1.662999503482972,101.725,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Pork,6.73,0.0112,0.075376,0.8543126642413142,103.9266,0.1421
2025-01-02,EDUCATION,Post-secondary non-tertiary education (ISCED 4),9000.0,0.0004,3.6,356.0838799974,100.3896,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Potatoes,3.59,0.0026,0.0093339999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Poultry,10.2275,0.0098,0.1002295,0.8543126642413142,103.9266,0.1421
2025-01-02,EDUCATION,Pre-primary education (ISCED-97 level 0),6915.0,0.0045,31.1175,356.0838799974,100.3896,0.0
2025-01-02,HEALTH,Pregnancy tests and mechanical contraceptive devices,26.5625,0.0004,0.010625,0.3487972222222222,100.2887,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Preserved milk,1.93,0.0007,0.001351,0.8543126642413142,103.9266,0.1421
2025-01-02,EDUCATION,Primary education (ISCED-97 level 1),7215.0,0.0033,23.8095,356.0838799974,100.3896,0.0
2025-01-02,RECREATION AND CULTURE,Products for pets,2.80625,0.0027,0.007576875,1.662999503482972,101.725,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Ready-made meals,4.845000000000001,0.0008,0.003876,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Refrigerators, freezers and fridge-freezers",636.3333333333334,0.0016,1.0181333333333331,4.724550411764706,101.7304,-0.0181
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Repair of household appliances,13.123333333333331,0.0005,0.0065616666666666,4.724550411764706,101.7304,-0.0181
2025-01-02,RESTAURANTS AND HOTELS,"Restaurants, cafes and dancing establishments",13.772222222222222,0.0623,0.8580094444444445,1.082372777777778,100.7269,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Rice,3.859,0.0013,0.0050166999999999,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Salt, spices and culinary herbs",1.16,0.0008,0.000928,0.8543126642413142,103.9266,0.1421
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,"Sauces, condiments",2.039090909090909,0.0019,0.0038742727272727,0.8543126642413142,103.9266,0.1421
2025-01-02,TRANSPORT,Second-hand motor cars,12433.333333333334,0.0138,171.58,719.3315494708688,100.2201,0.0
2025-01-02,EDUCATION,Secondary education,8241.6666665,0.0156,128.56999999739998,356.0838799974,100.3896,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Soft drinks,5.198888888888889,0.0056,0.0291137777777777,0.8543126642413142,103.9266,0.1421
2025-01-02,TRANSPORT,Spare parts for personal transport equipment,15.65,0.0011,0.017215,719.3315494708688,100.2201,0.0
2025-01-02,ALCOHOLIC BEVERAGES AND TOBACCO,Spirits and liqueurs,11.998571428571427,0.0023,0.0275967142857142,0.4729793809523809,99.8563,0.0362
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Sugar,1.5433333333333332,0.0007,0.0010803333333333,0.8543126642413142,103.9266,0.1421
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Table linen and bathroom linen,33.75,0.0003,0.0101249999999999,4.724550411764706,101.7304,-0.0181
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Tea,1.82,0.0004,0.000728,0.8543126642413142,103.9266,0.1421
2025-01-02,EDUCATION,Tertiary education,11735.2,0.0144,168.98688,356.0838799974,100.3896,0.0
2025-01-02,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Toasters and grills,34.1875,0.0003,0.01025625,4.724550411764706,101.7304,-0.0181
2025-01-02,RECREATION AND CULTURE,Toys and celebration articles,4.663333333333333,0.0038,0.0177206666666666,1.662999503482972,101.725,0.0
2025-01-02,MISCELLANEOUS GOODS AND SERVICES,Travel goods,70.0,0.0013,0.091,0.614957630952381,99.9777,0.0204
2025-01-02,TRANSPORT,Tyres,50.23333333333333,0.0015,0.0753499999999999,719.3315494708688,100.2201,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Whole milk,3.0650000000000004,0.0015,0.0045975,0.8543126642413142,103.9266,0.1421
2025-01-02,ALCOHOLIC BEVERAGES AND TOBACCO,Wine from grapes,4.426666666666667,0.0018,0.007968,0.4729793809523809,99.8563,0.0362
2025-01-02,COMMUNICATION,Wired telephone services,0.0292499999999999,0.0033,9.6525e-05,0.3260354083333333,102.2486,0.0
2025-01-02,COMMUNICATION,Wireless telephone services,0.05675,0.0276,0.0015663,0.3260354083333333,102.2486,0.0
2025-01-02,FOOD AND NON-ALCOHOLIC BEVERAGES,Yoghurt,4.21,0.0053,0.022313,0.8543126642413142,103.9266,0.1421
2025-01-02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Electricity,6.339531,0.0316,0.2003291796,0.2654628112725494,99.8142,0.0007
2025-01-02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water supply,6.383333333333333,0.0072,0.0459599999999999,0.2654628112725494,99.8142,0.0007
2025-01-02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Sewage collection,0.931111111,0.002,0.001862222222,0.2654628112725494,99.8142,0.0007
2025-01-03,RECREATION AND CULTURE,Accessories for information processing equipment,16.8,0.0003,0.0050399999999999,1.662999503482972,101.725,0.0
2025-01-03,MISCELLANEOUS GOODS AND SERVICES,"Articles for personal hygiene and wellness, esoteric products and beauty products",3.94904761904762,0.0244,0.0963567619047619,0.6099033452380953,99.156,-0.8219
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Artificial sugar substitutes,5.183333333333334,0.0,0.0,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Baby food,8.506666666666668,0.0026,0.0221173333333333,0.8543126642413142,103.9266,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Bed linen,81.5,0.0008,0.0652,4.724550411764706,101.7304,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Beef and veal,5.0,0.0013,0.0065,0.8543126642413142,103.9266,0.0
2025-01-03,TRANSPORT,Bicycles,649.0,0.0003,0.1946999999999999,719.3315523047886,100.2201,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Bread,1.975,0.0098,0.0193549999999999,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Breakfast cereals,4.07875,0.0031,0.012644125,0.8543126642413142,103.9266,0.0
2025-01-03,COMMUNICATION,Bundled telecommunication services,20.05,0.0065,0.130325,0.3260354083333333,102.2486,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Butter,4.79,0.001,0.00479,0.8543126642413142,103.9266,0.0
2025-01-03,RECREATION AND CULTURE,Cameras,81.0,0.0002,0.0162,1.662999503482972,101.725,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Carpets and rugs,4.656666666666667,0.0004,0.0018626666666666,4.724550411764706,101.7304,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheese and curd,4.78875,0.0123,0.058901625,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Chocolate,1.9,0.0036,0.00684,0.8543126642413142,103.9266,0.0
2025-01-03,ALCOHOLIC BEVERAGES AND TOBACCO,Cigarettes,4.76,0.0171,0.081396,0.472295380952381,99.7119,-0.1446
2025-01-03,ALCOHOLIC BEVERAGES AND TOBACCO,Cigars,28.74,0.0033,0.094842,0.472295380952381,99.7119,-0.1446
2025-01-03,RECREATION AND CULTURE,"Cinemas, theatres, concerts",8.0,0.0029,0.0232,1.662999503482972,101.725,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning and maintenance products,5.841764705882353,0.0127,0.0741904117647058,4.724550411764706,101.7304,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning equipment,54.65,0.0002,0.01093,4.724550411764706,101.7304,0.0
2025-01-03,MISCELLANEOUS GOODS AND SERVICES,Clocks and watches,92.31666666666666,0.0005,0.0461583333333333,0.6099033452380953,99.156,-0.8219
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Clothes washing machines, clothes drying machines and dish washing machines",489.5,0.002,0.979,4.724550411764706,101.7304,0.0
2025-01-03,CLOTHING AND FOOTWEAR,Clothing accessories,32.8,0.0004,0.01312,2.308963333333333,92.57,0.0
2025-01-03,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Coal,6.470000000000001,0.0015,0.009705,0.2654633324389623,99.8144,0.0002
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Cocoa and powdered chocolate,2.51,0.0003,0.0007529999999999,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Coffee,6.055384615384615,0.0044,0.0266436923076923,0.8543126642413142,103.9266,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Coffee machines, tea makers and similar appliances",22.4625,0.0002,0.0044925,4.724550411764706,101.7304,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Confectionery products,2.007,0.0025,0.0050175,0.8543126642413142,103.9266,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cookers,96.7375,0.0012,0.1160849999999999,4.724550411764706,101.7304,0.0
2025-01-03,HEALTH,Corrective eye-glasses and contact lenses,89.24,0.001,0.08924,0.3487972222222222,100.2887,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Crisps,2.2,0.0018,0.00396,0.8543126642413142,103.9266,0.0
2025-01-03,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Cutlery, flatware and silverware",11.74,0.0004,0.004696,4.724550411764706,101.7304,0.0
2025-01-03,TRANSPORT,Diesel,1.4673876651982378,0.0143,0.0209836436123348,719.3315523047886,100.2201,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Dried fruit and nuts,3.001,0.0038,0.0114038,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried vegetables, other preserved or processed vegetables",1.082,0.0036,0.0038952,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, salted or smoked meat",4.465999999999999,0.006,0.0267959999999999,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, smoked or salted fish and seafood",3.82,0.0006,0.0022919999999999,0.8543126642413142,103.9266,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Edible ices and ice cream,3.6019999999999994,0.0022,0.0079244,0.8543126642413142,103.9266,0.0
2025-01-03,RECREATION AND CULTURE,Educational text books,15.584210526315788,0.0017,0.0264931578947368,1.662999503482972,101.725,0.0
2025-01-03,FOOD AND NON-ALCOHOLIC BEVERAGES,Eggs,4.0200000000000005,0.0023,0.009246,0.8543126642413142,103.9266,0.0
2025-01-03,MISCELLANEOUS GOODS AND SERVICES,Electric appliances for personal care,39.9875,0.0002,0.0079975,0.6099033452380953,99.156,-0.8219
2025-01-03,RECREATION AND CULTURE,Equipment for sport,11.883333333333333,0.0018,0.02139,1.662999503482972,101.725,0.0
2025-01-03,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound",16.36,0.0002,0.003272,1.662999503482972,101.725,0.0
2025-01-03,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound and vision",52.66666666666666,0.0032,0.1685333333333333,1.662999503482972,101.725,0.0
